film_id,title,actor_id,actor_full_name,num_actors_per_film,num_films_per_actor
507,LADYBUGS ARMAGEDDON,21,kirsten paltrow,4,27
530,LORD ARIZONA,21,kirsten paltrow,6,27
680,PINOCCHIO SIMON,21,kirsten paltrow,11,27
686,PLUTO OLEANDER,21,kirsten paltrow,7,27
700,PRIX UNDEFEATED,21,kirsten paltrow,7,27
702,PULP BEVERLY,21,kirsten paltrow,7,27
733,RIVER OUTLAW,21,kirsten paltrow,4,27
734,ROAD ROXANNE,21,kirsten paltrow,8,27
798,SILVERADO GOLDFINGER,21,kirsten paltrow,5,27
804,SLEEPING SUSPECTS,21,kirsten paltrow,4,27
887,THIEF PELICAN,21,kirsten paltrow,7,27
893,TITANS JERK,21,kirsten paltrow,7,27
920,UNBREAKABLE KARATE,21,kirsten paltrow,8,27
983,WON DARES,21,kirsten paltrow,5,27
9,ALABAMA DEVIL,22,elvis marx,9,26
23,ANACONDA CONFESSIONS,22,elvis marx,5,26
56,BAREFOOT MANCHURIAN,22,elvis marx,8,26
89,BORROWERS BEDAZZLED,22,elvis marx,7,26
111,CADDYSHACK JEDI,22,elvis marx,7,26
146,CHITTY LOCK,22,elvis marx,13,26
291,EVOLUTION ALTER,22,elvis marx,6,26
294,EXPECATIONS NATURAL,22,elvis marx,3,26
349,GANGS PRIDE,22,elvis marx,4,26
369,GOODFELLAS SALUTE,22,elvis marx,8,26
418,HOBBIT ALIEN,22,elvis marx,8,26
430,HOOK CHARIOTS,22,elvis marx,4,26
483,JERICHO MULAN,22,elvis marx,4,26
491,JUMPING WRATH,22,elvis marx,8,26
495,KENTUCKIAN GIANT,22,elvis marx,4,26
536,LOVELY JINGLE,22,elvis marx,6,26
600,MOTIONS DETAILS,22,elvis marx,8,26
634,ODDS BOOGIE,22,elvis marx,5,26
648,OUTLAW HANKY,22,elvis marx,7,26
688,POLISH BROOKLYN,22,elvis marx,10,26
731,RIGHT CRANES,22,elvis marx,7,26
742,ROOF CHAMPION,22,elvis marx,5,26
775,SEATTLE EXPECATIONS,22,elvis marx,6,26
802,SKY MIRACLE,22,elvis marx,12,26
912,TROJAN TOMORROW,22,elvis marx,8,26
964,WATERFRONT DELIVERANCE,22,elvis marx,6,26
6,AGENT TRUMAN,23,sandra kilmer,7,37
42,ARTIST COLDBLOODED,23,sandra kilmer,7,37
78,BLACKOUT PRIVATE,23,sandra kilmer,5,37
105,BULL SHAWSHANK,23,sandra kilmer,8,37
116,CANDIDATE PERDITION,23,sandra kilmer,4,37
117,CANDLES GRAPES,23,sandra kilmer,7,37
125,CASSIDY WYOMING,23,sandra kilmer,7,37
212,DARN FORRESTER,23,sandra kilmer,9,37
226,DESTINY SATURDAY,23,sandra kilmer,7,37
235,DIVIDE MONSTER,23,sandra kilmer,6,37
254,DRIVER ANNIE,23,sandra kilmer,8,37
367,GOLDMINE TYCOON,23,sandra kilmer,7,37
370,GORGEOUS BINGO,23,sandra kilmer,7,37
414,HELLFIGHTERS SIERRA,23,sandra kilmer,12,37
419,HOCUS FRIDA,23,sandra kilmer,3,37
435,HOTEL HAPPINESS,23,sandra kilmer,4,37
449,IDENTITY LOVER,23,sandra kilmer,4,37
491,JUMPING WRATH,23,sandra kilmer,8,37
536,LOVELY JINGLE,23,sandra kilmer,6,37
549,MAGNOLIA FORRESTER,23,sandra kilmer,7,37
636,OLEANDER CLUE,23,sandra kilmer,10,37
649,OZ LIAISONS,23,sandra kilmer,11,37
673,PERSONAL LADYBUGS,23,sandra kilmer,9,37
691,POSEIDON FOREVER,23,sandra kilmer,6,37
766,SAVANNAH TOWN,23,sandra kilmer,6,37
782,SHAKESPEARE SADDLE,23,sandra kilmer,6,37
804,SLEEPING SUSPECTS,23,sandra kilmer,4,37
820,SONS INTERVIEW,23,sandra kilmer,6,37
826,SPEED SUIT,23,sandra kilmer,6,37
833,SPLENDOR PATTON,23,sandra kilmer,10,37
842,STATE WASTELAND,23,sandra kilmer,7,37
853,STRANGER STRANGERS,23,sandra kilmer,9,37
855,STREAK RIDGEMONT,23,sandra kilmer,3,37
856,STREETCAR INTENTIONS,23,sandra kilmer,7,37
935,VANISHED GARDEN,23,sandra kilmer,2,37
981,WOLVES DESIRE,23,sandra kilmer,6,37
997,YOUTH KICK,23,sandra kilmer,5,37
3,ADAPTATION HOLES,24,cameron streep,5,24
83,BLUES INSTINCT,24,cameron streep,4,24
112,CALENDAR GUNFIGHT,24,cameron streep,8,24
126,CASUALTIES ENCINO,24,cameron streep,5,24
148,CHOCOLATE DUCK,24,cameron streep,7,24
164,COAST RAINBOW,24,cameron streep,10,24
178,CONNECTION MICROCOSMOS,24,cameron streep,7,24
194,CROW GREASE,24,cameron streep,10,24
199,CUPBOARD SINNERS,24,cameron streep,8,24
242,DOOM DANCING,24,cameron streep,8,24
256,DROP WATERFRONT,24,cameron streep,8,24
277,ELEPHANT TROJAN,24,cameron streep,5,24
335,FREEDOM CLEOPATRA,24,cameron streep,5,24
405,HAUNTED ANTITRUST,24,cameron streep,5,24
463,INSTINCT AIRPORT,24,cameron streep,11,24
515,LEGALLY SECRETARY,24,cameron streep,6,24
585,MOB DUFFEL,24,cameron streep,6,24
603,MOVIE SHAKESPEARE,24,cameron streep,8,24
653,PANIC CLUB,24,cameron streep,3,24
704,PURE RUNNER,24,cameron streep,2,24
781,SEVEN SWARM,24,cameron streep,7,24
829,SPINAL ROCKY,24,cameron streep,8,24
832,SPLASH GUMP,24,cameron streep,10,24
969,WEST LION,24,cameron streep,9,24
21,AMERICAN CIRCUS,25,kevin bloom,5,21
86,BOOGIE AMELIE,25,kevin bloom,6,21
153,CITIZEN SHREK,25,kevin bloom,8,21
179,CONQUERER NUTS,25,kevin bloom,6,21
204,DALMATIONS SWEDEN,25,kevin bloom,6,21
213,DATE SPEED,25,kevin bloom,4,21
226,DESTINY SATURDAY,25,kevin bloom,7,21
245,DOUBLE WRATH,25,kevin bloom,8,21
311,FICTION CHRISTMAS,25,kevin bloom,8,21
404,HATE HANDICAP,25,kevin bloom,3,21
411,HEAVENLY GUN,25,kevin bloom,6,21
420,HOLES BRANNIGAN,25,kevin bloom,11,21
538,LOVERBOY ATTACKS,25,kevin bloom,9,21
564,MASSAGE IMAGE,25,kevin bloom,9,21
583,MISSION ZOOLANDER,25,kevin bloom,5,21
606,MUMMY CREATURES,25,kevin bloom,13,21
688,POLISH BROOKLYN,25,kevin bloom,10,21
697,PRIMARY GLASS,25,kevin bloom,7,21
755,SABRINA MIDNIGHT,25,kevin bloom,4,21
871,SWEDEN SHINING,25,kevin bloom,5,21
914,TROUBLE DATE,25,kevin bloom,8,21
9,ALABAMA DEVIL,26,rip crawford,9,33
21,AMERICAN CIRCUS,26,rip crawford,5,33
34,ARABIA DOGMA,26,rip crawford,12,33
90,BOULEVARD MOB,26,rip crawford,8,33
93,BRANNIGAN SUNRISE,26,rip crawford,2,33
103,BUCKET BROTHERHOOD,26,rip crawford,6,33
147,CHOCOLAT HARRY,26,rip crawford,5,33
186,CRAFT OUTFIELD,26,rip crawford,6,33
201,CYCLONE FAMILY,26,rip crawford,3,33
225,DESTINATION JERK,26,rip crawford,3,33
241,DONNIE ALLEY,26,rip crawford,7,33
327,FOOL MOCKINGBIRD,26,rip crawford,2,33
329,FORREST SONS,26,rip crawford,5,33
340,FRONTIER CABIN,26,rip crawford,6,33
345,GABLES METROPOLIS,26,rip crawford,8,33
390,GUYS FALCON,26,rip crawford,5,33
392,HALL CASSIDY,26,rip crawford,5,33
529,LONELY ELEPHANT,26,rip crawford,12,33
544,MADISON TRAP,26,rip crawford,5,33
564,MASSAGE IMAGE,26,rip crawford,9,33
635,OKLAHOMA JUMANJI,26,rip crawford,9,33
644,OSCAR GOLD,26,rip crawford,6,33
682,PITTSBURGH HUNCHBACK,26,rip crawford,5,33
688,POLISH BROOKLYN,26,rip crawford,10,33
715,RANGE MOONWALKER,26,rip crawford,4,33
732,RINGS HEARTBREAKERS,26,rip crawford,11,33
758,SAINTS BRIDE,26,rip crawford,10,33
764,SATURDAY LAMBS,26,rip crawford,9,33
795,SIEGE MADRE,26,rip crawford,7,33
821,SORORITY QUEEN,26,rip crawford,4,33
885,TEXAS WATCH,26,rip crawford,6,33
904,TRAIN BUNCH,26,rip crawford,4,33
906,TRAMP OTHERS,26,rip crawford,6,33
19,AMADEUS HOLY,27,julia mcqueen,6,33
34,ARABIA DOGMA,27,julia mcqueen,12,33
85,BONNIE HOLOCAUST,27,julia mcqueen,9,33
150,CIDER DESIRE,27,julia mcqueen,5,33
172,CONEHEADS SMOOCHY,27,julia mcqueen,9,33
273,EFFECT GLADIATOR,27,julia mcqueen,7,33
334,FREDDY STORM,27,julia mcqueen,3,33
347,GAMES BOWFINGER,27,julia mcqueen,8,33
359,GLADIATOR WESTWARD,27,julia mcqueen,6,33
398,HANOVER GALAXY,27,julia mcqueen,7,33
415,HIGH ENCINO,27,julia mcqueen,7,33
462,INSIDER ARIZONA,27,julia mcqueen,9,33
477,JAWBREAKER BROOKLYN,27,julia mcqueen,5,33
500,KISS GLORY,27,julia mcqueen,7,33
503,KRAMER CHOCOLATE,27,julia mcqueen,8,33
540,LUCKY FLYING,27,julia mcqueen,10,33
586,MOCKINGBIRD HOLLYWOOD,27,julia mcqueen,3,33
593,MONTEREY LABYRINTH,27,julia mcqueen,6,33
637,OPEN AFRICAN,27,julia mcqueen,9,33
679,PILOT HOOSIERS,27,julia mcqueen,7,33
682,PITTSBURGH HUNCHBACK,27,julia mcqueen,5,33
695,PRESIDENT BANG,27,julia mcqueen,5,33
771,SCORPION APOLLO,27,julia mcqueen,8,33
805,SLEEPLESS MONSOON,27,julia mcqueen,4,33
830,SPIRIT FLINTSTONES,27,julia mcqueen,11,33
854,STRANGERS GRAFFITI,27,julia mcqueen,5,33
873,SWEETHEARTS SUSPECTS,27,julia mcqueen,5,33
880,TELEMARK HEARTBREAKERS,27,julia mcqueen,11,33
889,TIES HUNGER,27,julia mcqueen,6,33
904,TRAIN BUNCH,27,julia mcqueen,4,33
967,WEEKEND PERSONAL,27,julia mcqueen,10,33
986,WONKA SEA,27,julia mcqueen,2,33
996,YOUNG LANGUAGE,27,julia mcqueen,5,33
14,ALICE FANTASIA,28,woody hoffman,4,31
43,ATLANTIS CAUSE,28,woody hoffman,9,31
58,BEACH HEARTBREAKERS,28,woody hoffman,7,31
74,BIRCH ANTITRUST,28,woody hoffman,6,31
96,BREAKING HOME,28,woody hoffman,6,31
107,BUNCH MINDS,28,woody hoffman,8,31
259,DUCK RACER,28,woody hoffman,2,31
263,DURHAM PANKY,28,woody hoffman,9,31
287,ENTRAPMENT SATISFACTION,28,woody hoffman,4,31
358,GILMORE BOILED,28,woody hoffman,6,31
502,KNOCK WARLOCK,28,woody hoffman,6,31
508,LAMBS CINCINATTI,28,woody hoffman,15,31
532,LOSER HUSTLER,28,woody hoffman,5,31
551,MAIDEN HOME,28,woody hoffman,8,31
574,MIDNIGHT WESTWARD,28,woody hoffman,9,31
597,MOONWALKER FOOL,28,woody hoffman,7,31
619,NEIGHBORS CHARADE,28,woody hoffman,7,31
625,NONE SPIKING,28,woody hoffman,6,31
652,PAJAMA JAWBREAKER,28,woody hoffman,5,31
679,PILOT HOOSIERS,28,woody hoffman,7,31
743,ROOM ROMAN,28,woody hoffman,2,31
790,SHOOTIST SUPERFLY,28,woody hoffman,3,31
793,SHRUNK DIVINE,28,woody hoffman,4,31
816,SNOWMAN ROLLERCOASTER,28,woody hoffman,3,31
827,SPICE SORORITY,28,woody hoffman,11,31
835,SPY MILE,28,woody hoffman,8,31
879,TELEGRAPH VOYAGE,28,woody hoffman,7,31
908,TRAP GUYS,28,woody hoffman,7,31
953,WAIT CIDER,28,woody hoffman,9,31
973,WIFE TURN,28,woody hoffman,6,31
994,WYOMING STORM,28,woody hoffman,6,31
10,ALADDIN CALENDAR,29,alec wayne,8,29
79,BLADE POLISH,29,alec wayne,5,29
105,BULL SHAWSHANK,29,alec wayne,8,29
110,CABIN FLASH,29,alec wayne,4,29
131,CENTER DINOSAUR,29,alec wayne,4,29
133,CHAMBER ITALIAN,29,alec wayne,7,29
172,CONEHEADS SMOOCHY,29,alec wayne,9,29
226,DESTINY SATURDAY,29,alec wayne,7,29
273,EFFECT GLADIATOR,29,alec wayne,7,29
282,ENCOUNTERS CURTAIN,29,alec wayne,4,29
296,EXPRESS LONELY,29,alec wayne,8,29
311,FICTION CHRISTMAS,29,alec wayne,8,29
335,FREEDOM CLEOPATRA,29,alec wayne,5,29
342,FUGITIVE MAGUIRE,29,alec wayne,11,29
436,HOURS RAGE,29,alec wayne,6,29
444,HUSTLER PARTY,29,alec wayne,4,29
449,IDENTITY LOVER,29,alec wayne,4,29
462,INSIDER ARIZONA,29,alec wayne,9,29
482,JEOPARDY ENCINO,29,alec wayne,5,29
488,JOON NORTHWEST,29,alec wayne,2,29
519,LIBERTY MAGNIFICENT,29,alec wayne,7,29
547,MAGIC MALLRATS,29,alec wayne,4,29
590,MONEY HAROLD,29,alec wayne,7,29
646,OUTBREAK DIVINE,29,alec wayne,5,29
723,REIGN GENTLEMEN,29,alec wayne,3,29
812,SMOKING BARBARELLA,29,alec wayne,6,29
862,SUMMER SCARFACE,29,alec wayne,8,29
928,UPTOWN YOUNG,29,alec wayne,7,29
944,VIRGIN DAISY,29,alec wayne,8,29
1,ACADEMY DINOSAUR,30,sandra peck,10,19
53,BANG KWAI,30,sandra peck,7,19
64,BEETHOVEN EXORCIST,30,sandra peck,6,19
69,BEVERLY OUTLAW,30,sandra peck,4,19
77,BIRDS PERDITION,30,sandra peck,4,19
87,BOONDOCK BALLROOM,30,sandra peck,13,19
260,DUDE BLINDNESS,30,sandra peck,7,19
262,DUMBO LUST,30,sandra peck,9,19
286,ENOUGH RAGING,30,sandra peck,9,19
292,EXCITEMENT EVE,30,sandra peck,8,19
301,FAMILY SWEET,30,sandra peck,9,19
318,FIREHOUSE VIETNAM,30,sandra peck,5,19
321,FLASH WARS,30,sandra peck,7,19
357,GILBERT PELICAN,30,sandra peck,4,19
565,MATRIX SNOWMAN,30,sandra peck,3,19
732,RINGS HEARTBREAKERS,30,sandra peck,11,19
797,SILENCE KANE,30,sandra peck,4,19
838,STAGECOACH ARMAGEDDON,30,sandra peck,6,19
945,VIRGINIAN PLUTO,30,sandra peck,8,19
88,BORN SPINAL,31,sissy sobieski,9,18
146,CHITTY LOCK,31,sissy sobieski,13,18
163,CLYDE THEORY,31,sissy sobieski,4,18
164,COAST RAINBOW,31,sissy sobieski,10,18
188,CRAZY HOME,31,sissy sobieski,13,18
299,FACTORY DRAGON,31,sissy sobieski,6,18
308,FERRIS MOTHER,31,sissy sobieski,1,18
368,GONE TROUBLE,31,sissy sobieski,5,18
380,GREEK EVERYONE,31,sissy sobieski,4,18
431,HOOSIERS BIRDCAGE,31,sissy sobieski,10,18
585,MOB DUFFEL,31,sissy sobieski,6,18
637,OPEN AFRICAN,31,sissy sobieski,9,18
700,PRIX UNDEFEATED,31,sissy sobieski,7,18
739,ROCKY WAR,31,sissy sobieski,3,18
793,SHRUNK DIVINE,31,sissy sobieski,4,18
802,SKY MIRACLE,31,sissy sobieski,12,18
880,TELEMARK HEARTBREAKERS,31,sissy sobieski,11,18
978,WISDOM WORKER,31,sissy sobieski,7,18
65,BEHAVIOR RUNAWAY,32,tim hackman,5,23
84,BOILED DARES,32,tim hackman,8,23
103,BUCKET BROTHERHOOD,32,tim hackman,6,23
112,CALENDAR GUNFIGHT,32,tim hackman,8,23
136,CHAPLIN LICENSE,32,tim hackman,6,23
197,CRUSADE HONEY,32,tim hackman,9,23
199,CUPBOARD SINNERS,32,tim hackman,8,23
219,DEEP CRUSADE,32,tim hackman,7,23
309,FEUD FROGMEN,32,tim hackman,4,23
312,FIDDLER LOST,32,tim hackman,11,23
401,HAROLD FRENCH,32,tim hackman,7,23
427,HOMEWARD CIDER,32,tim hackman,7,23
431,HOOSIERS BIRDCAGE,32,tim hackman,10,23
523,LIGHTS DEER,32,tim hackman,2,23
567,MEET CHOCOLATE,32,tim hackman,6,23
585,MOB DUFFEL,32,tim hackman,6,23
606,MUMMY CREATURES,32,tim hackman,13,23
651,PACKER MADIGAN,32,tim hackman,1,23
667,PEACH INNOCENT,32,tim hackman,5,23
669,PEARL DESTINY,32,tim hackman,4,23
815,SNATCHERS MONTEZUMA,32,tim hackman,9,23
928,UPTOWN YOUNG,32,tim hackman,7,23
980,WIZARD COLDBLOODED,32,tim hackman,9,23
56,BAREFOOT MANCHURIAN,33,milla peck,8,24
112,CALENDAR GUNFIGHT,33,milla peck,8,24
135,CHANCE RESURRECTION,33,milla peck,6,24
154,CLASH FREDDY,33,milla peck,7,24
214,DAUGHTER MADIGAN,33,milla peck,4,24
252,DREAM PICKUP,33,milla peck,4,24
305,FATAL HAUNTED,33,milla peck,6,24
306,FEATHERS METAL,33,milla peck,9,24
473,JACKET FRISCO,33,milla peck,10,24
489,JUGGLER HARDLY,33,milla peck,9,24
574,MIDNIGHT WESTWARD,33,milla peck,9,24
618,NECKLACE OUTBREAK,33,milla peck,8,24
667,PEACH INNOCENT,33,milla peck,5,24
694,PREJUDICE OLEANDER,33,milla peck,10,24
712,RAIDERS ANTITRUST,33,milla peck,6,24
735,ROBBERS JOON,33,milla peck,5,24
737,ROCK INSTINCT,33,milla peck,8,24
754,RUSHMORE MERMAID,33,milla peck,7,24
775,SEATTLE EXPECATIONS,33,milla peck,6,24
878,TEEN APOLLO,33,milla peck,5,24
881,TEMPLE ATTRACTION,33,milla peck,5,24
965,WATERSHIP FRONTIER,33,milla peck,6,24
972,WHISPERER GIANT,33,milla peck,3,24
993,WRONG BEHAVIOR,33,milla peck,9,24
43,ATLANTIS CAUSE,34,audrey olivier,9,25
90,BOULEVARD MOB,34,audrey olivier,8,25
119,CAPER MOTIONS,34,audrey olivier,7,25
125,CASSIDY WYOMING,34,audrey olivier,7,25
172,CONEHEADS SMOOCHY,34,audrey olivier,9,25
182,CONTROL ANTHEM,34,audrey olivier,3,25
244,DORADO NOTTING,34,audrey olivier,4,25
336,FRENCH HOLIDAY,34,audrey olivier,7,25
389,GUNFIGHTER MUSSOLINI,34,audrey olivier,4,25
393,HALLOWEEN NUTS,34,audrey olivier,7,25
438,HUMAN GRAFFITI,34,audrey olivier,4,25
493,KANE EXORCIST,34,audrey olivier,5,25
502,KNOCK WARLOCK,34,audrey olivier,6,25
525,LOATHING LEGALLY,34,audrey olivier,5,25
668,PEAK FOREVER,34,audrey olivier,5,25
720,REDEMPTION COMFORTS,34,audrey olivier,5,25
779,SENSE GREEK,34,audrey olivier,7,25
788,SHIP WONDERLAND,34,audrey olivier,8,25
794,SIDE ARK,34,audrey olivier,6,25
836,SQUAD FISH,34,audrey olivier,5,25
846,STING PERSONAL,34,audrey olivier,7,25
853,STRANGER STRANGERS,34,audrey olivier,9,25
929,USUAL UNTOUCHABLES,34,audrey olivier,5,25
950,VOLUME HOUSE,34,audrey olivier,5,25
971,WHALE BIKINI,34,audrey olivier,5,25
10,ALADDIN CALENDAR,35,judy dean,8,15
35,ARACHNOPHOBIA ROLLERCOASTER,35,judy dean,8,15
52,BALLROOM MOCKINGBIRD,35,judy dean,7,15
201,CYCLONE FAMILY,35,judy dean,3,15
256,DROP WATERFRONT,35,judy dean,8,15
389,GUNFIGHTER MUSSOLINI,35,judy dean,4,15
589,MODERN DORADO,35,judy dean,5,15
612,MUSSOLINI SPOILERS,35,judy dean,7,15
615,NASH CHOCOLAT,35,judy dean,7,15
707,QUEST MUSSOLINI,35,judy dean,5,15
732,RINGS HEARTBREAKERS,35,judy dean,11,15
738,ROCKETEER MOTHER,35,judy dean,7,15
748,RUGRATS SHAKESPEARE,35,judy dean,6,15
817,SOLDIERS EVOLUTION,35,judy dean,9,15
914,TROUBLE DATE,35,judy dean,8,15
15,ALIEN CENTER,36,burt dukakis,6,29
81,BLINDNESS GUN,36,burt dukakis,3,29
171,COMMANDMENTS EXPRESS,36,burt dukakis,4,29
231,DINOSAUR SECRETARY,36,burt dukakis,6,29
245,DOUBLE WRATH,36,burt dukakis,8,29
283,ENDING CROWDS,36,burt dukakis,5,29
380,GREEK EVERYONE,36,burt dukakis,4,29
381,GRINCH MASSAGE,36,burt dukakis,6,29
387,GUN BONNIE,36,burt dukakis,5,29
390,GUYS FALCON,36,burt dukakis,5,29
410,HEAVEN FREEDOM,36,burt dukakis,10,29
426,HOME PITY,36,burt dukakis,6,29
427,HOMEWARD CIDER,36,burt dukakis,7,29
453,IMAGE PRINCESS,36,burt dukakis,11,29
466,INTOLERABLE INTENTIONS,36,burt dukakis,6,29
484,JERK PAYCHECK,36,burt dukakis,8,29
493,KANE EXORCIST,36,burt dukakis,5,29
499,KING EVOLUTION,36,burt dukakis,6,29
569,MENAGERIE RUSHMORE,36,burt dukakis,2,29
590,MONEY HAROLD,36,burt dukakis,7,29
600,MOTIONS DETAILS,36,burt dukakis,8,29
714,RANDOM GO,36,burt dukakis,13,29
715,RANGE MOONWALKER,36,burt dukakis,4,29
716,REAP UNFAITHFUL,36,burt dukakis,4,29
731,RIGHT CRANES,36,burt dukakis,7,29
875,TALENTED HOMICIDE,36,burt dukakis,5,29
915,TRUMAN CRAZY,36,burt dukakis,6,29
931,VALENTINE VANISHING,36,burt dukakis,2,29
956,WANDA CHAMBER,36,burt dukakis,7,29
10,ALADDIN CALENDAR,37,val bolger,8,35
12,ALASKA PHANTOM,37,val bolger,7,35
19,AMADEUS HOLY,37,val bolger,6,35
118,CANYON STOCK,37,val bolger,6,35
119,CAPER MOTIONS,37,val bolger,7,35
122,CARRIE BUNCH,37,val bolger,7,35
146,CHITTY LOCK,37,val bolger,13,35
204,DALMATIONS SWEDEN,37,val bolger,6,35
253,DRIFTER COMMANDMENTS,37,val bolger,7,35
260,DUDE BLINDNESS,37,val bolger,7,35
277,ELEPHANT TROJAN,37,val bolger,5,35
317,FIREBALL PHILADELPHIA,37,val bolger,5,35
467,INTRIGUE WORST,37,val bolger,7,35
477,JAWBREAKER BROOKLYN,37,val bolger,5,35
485,JERSEY SASSY,37,val bolger,9,35
508,LAMBS CINCINATTI,37,val bolger,15,35
529,LONELY ELEPHANT,37,val bolger,12,35
553,MAKER GABLES,37,val bolger,11,35
555,MALLRATS UNITED,37,val bolger,5,35
572,METROPOLIS COMA,37,val bolger,6,35
588,MODEL FISH,37,val bolger,8,35
662,PATHS CONTROL,37,val bolger,5,35
663,PATIENT SISTER,37,val bolger,4,35
694,PREJUDICE OLEANDER,37,val bolger,10,35
697,PRIMARY GLASS,37,val bolger,7,35
785,SHAWSHANK BUBBLE,37,val bolger,10,35
839,STALLION SUNDANCE,37,val bolger,7,35
840,STAMPEDE DISTURBING,37,val bolger,6,35
853,STRANGER STRANGERS,37,val bolger,9,35
900,TOWN ARK,37,val bolger,4,35
925,UNITED PILOT,37,val bolger,6,35
963,WATCH TRACY,37,val bolger,5,35
966,WEDDING APOLLO,37,val bolger,10,35
989,WORKING MICROCOSMOS,37,val bolger,5,35
997,YOUTH KICK,37,val bolger,5,35
24,ANALYZE HOOSIERS,38,tom mckellen,5,25
111,CADDYSHACK JEDI,38,tom mckellen,7,25
160,CLUB GRAFFITI,38,tom mckellen,4,25
176,CONGENIALITY QUEST,38,tom mckellen,3,25
223,DESIRE ALIEN,38,tom mckellen,7,25
241,DONNIE ALLEY,38,tom mckellen,7,25
274,EGG IGBY,38,tom mckellen,5,25
335,FREEDOM CLEOPATRA,38,tom mckellen,5,25
338,FRISCO FORREST,38,tom mckellen,9,25
353,GENTLEMEN STAGE,38,tom mckellen,8,25
448,IDAHO LOVE,38,tom mckellen,6,25
450,IDOLS SNATCHERS,38,tom mckellen,8,25
458,INDIAN LOVE,38,tom mckellen,10,25
501,KISSING DOLLS,38,tom mckellen,3,25
516,LEGEND JEDI,38,tom mckellen,4,25
547,MAGIC MALLRATS,38,tom mckellen,4,25
583,MISSION ZOOLANDER,38,tom mckellen,5,25
618,NECKLACE OUTBREAK,38,tom mckellen,8,25
619,NEIGHBORS CHARADE,38,tom mckellen,7,25
705,PURPLE MOVIE,38,tom mckellen,8,25
793,SHRUNK DIVINE,38,tom mckellen,4,25
827,SPICE SORORITY,38,tom mckellen,11,25
839,STALLION SUNDANCE,38,tom mckellen,7,25
853,STRANGER STRANGERS,38,tom mckellen,9,25
876,TARZAN VIDEOTAPE,38,tom mckellen,3,25
71,BILKO ANONYMOUS,39,goldie brody,3,28
73,BINGO TALENTED,39,goldie brody,5,28
168,COMANCHEROS ENEMY,39,goldie brody,5,28
203,DAISY MENAGERIE,39,goldie brody,7,28
222,DESERT POSEIDON,39,goldie brody,5,28
290,EVERYONE CRAFT,39,goldie brody,5,28
293,EXORCIST STING,39,goldie brody,5,28
320,FLAMINGOS CONNECTICUT,39,goldie brody,9,28
415,HIGH ENCINO,39,goldie brody,7,28
425,HOLY TADPOLE,39,goldie brody,3,28
431,HOOSIERS BIRDCAGE,39,goldie brody,10,28
456,INCH JET,39,goldie brody,5,28
476,JASON TRAP,39,goldie brody,5,28
559,MARRIED GO,39,goldie brody,3,28
587,MOD SECRETARY,39,goldie brody,6,28
598,MOSQUITO ARMAGEDDON,39,goldie brody,4,28
606,MUMMY CREATURES,39,goldie brody,13,28
648,OUTLAW HANKY,39,goldie brody,7,28
683,PITY BOUND,39,goldie brody,5,28
689,POLLOCK DELIVERANCE,39,goldie brody,6,28
696,PRIDE ALAMO,39,goldie brody,4,28
700,PRIX UNDEFEATED,39,goldie brody,7,28
703,PUNK DIVORCE,39,goldie brody,7,28
736,ROBBERY BRIGHT,39,goldie brody,2,28
772,SEA VIRGIN,39,goldie brody,8,28
815,SNATCHERS MONTEZUMA,39,goldie brody,9,28
831,SPIRITED CASUALTIES,39,goldie brody,5,28
920,UNBREAKABLE KARATE,39,goldie brody,8,28
1,ACADEMY DINOSAUR,40,johnny cage,10,29
11,ALAMO VIDEOTAPE,40,johnny cage,4,29
34,ARABIA DOGMA,40,johnny cage,12,29
107,BUNCH MINDS,40,johnny cage,8,29
128,CATCH AMISTAD,40,johnny cage,5,29
163,CLYDE THEORY,40,johnny cage,4,29
177,CONNECTICUT TRAMP,40,johnny cage,7,29
223,DESIRE ALIEN,40,johnny cage,7,29
233,DISCIPLE MOTHER,40,johnny cage,7,29
326,FLYING HOOK,40,johnny cage,8,29
374,GRAFFITI LOVE,40,johnny cage,6,29
394,HAMLET WISDOM,40,johnny cage,5,29
396,HANGING DEEP,40,johnny cage,7,29
463,INSTINCT AIRPORT,40,johnny cage,11,29
466,INTOLERABLE INTENTIONS,40,johnny cage,6,29
494,KARATE MOON,40,johnny cage,8,29
521,LIES TREATMENT,40,johnny cage,7,29
723,REIGN GENTLEMEN,40,johnny cage,3,29
737,ROCK INSTINCT,40,johnny cage,8,29
744,ROOTS REMEMBER,40,johnny cage,10,29
747,ROXANNE REBEL,40,johnny cage,5,29
754,RUSHMORE MERMAID,40,johnny cage,7,29
799,SIMON NORTH,40,johnny cage,3,29
835,SPY MILE,40,johnny cage,8,29
868,SUPERFLY TRIP,40,johnny cage,7,29
869,SUSPECTS QUILLS,40,johnny cage,8,29
887,THIEF PELICAN,40,johnny cage,7,29
933,VAMPIRE WHALE,40,johnny cage,5,29
938,VELVET TERMINATOR,40,johnny cage,9,29
4,AFFAIR PREJUDICE,41,jodie degeneres,5,29
60,BEAST HUNCHBACK,41,jodie degeneres,5,29
69,BEVERLY OUTLAW,41,jodie degeneres,4,29
86,BOOGIE AMELIE,41,jodie degeneres,6,29
100,BROOKLYN DESERT,41,jodie degeneres,5,29
150,CIDER DESIRE,41,jodie degeneres,5,29
159,CLOSER BANG,41,jodie degeneres,6,29
194,CROW GREASE,41,jodie degeneres,10,29
